msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28873	-302.813	55.2065	181.434	-302.436	55.2987	181.372	0.392983	0.940687	2.44334	0.414668	0.293759	11	1	0	0.860751	-0.00837529	0.508958	0.73789	-0.00478635	0.674904	0.999989	0.674911	-5	0.705485	0.282252	0.369626	0.369612	0.369587	-14.5272	0.908719	-0.236306	2.32688	0.539663	-999	0.539663	1.62849	1.03936	0.6262	0.906688	7.54319	1.56744	
msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28873	-302.813	55.2065	181.434	-355.997	32.6719	-395.152	579.472	0.000587343	2.44334	-5	-5	-5	1	0	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	
msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28873	-302.813	55.2065	181.434	-183.168	-15.3413	278.775	169.609	0.00117765	2.44334	-5	-5	-5	1	0	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	
msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28873	-302.813	55.2065	181.434	-163.127	61.5574	648.316	487.371	0.002612	2.44334	-5	-5	-5	1	0	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	
msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28909	145.998	40.8852	428.68	146.212	40.0833	430.363	1.87616	0.863306	2.07099	1.70872	1.39635	11	2	1	-0.0369559	-0.209316	0.977149	-0.0702543	-0.216284	0.973799	0.97633	0.997408	1.611	1.4472	1.7199	1.70386	1.70375	1.70397	-0.0545002	-0.15058	0.0093502	-999	-999	-999	-999	1.05599	0.993038	0.806313	0.979091	8.58806	14.873	
msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28909	145.998	40.8852	428.68	314.413	96.1235	901.557	505.002	0.000336056	2.07099	1.70872	1.39635	11	2	1	-0.679369	-0.582829	-0.445834	-0.0702543	-0.216284	0.973799	0.97633	0.997408	0.701862	0.491736	0.460007	1.70386	1.70375	1.70397	-0.588076	-0.711381	-0.730038	-999	-999	0.816984	-999	0.000751597	1.29722e-05	0.000739919	1	0.20614	0	
msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28909	145.998	40.8852	428.68	61.3111	61.5692	-168.741	603.748	0.000857999	2.07099	1.70872	1.39635	11	2	1	0.873011	-0.382319	0.302793	-0.0702543	-0.216284	0.973799	0.97633	0.997408	0.000233366	-5	0.0684176	1.70386	1.70375	1.70397	-0.999863	-3.9347	-0.959848	-999	-999	0.383053	-999	0.00300639	0.000749999	0.0285714	1	2.34846	73.2076	
msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28909	145.998	40.8852	428.68	191.926	133.52	862.133	445.614	0.00177978	2.07099	1.70872	1.39635	11	2	1	-0.119651	-0.903729	-0.411043	-0.0702543	-0.216284	0.973799	0.97633	0.997408	1.01368	0.962542	0.932661	1.70386	1.70375	1.70397	-0.405073	-0.435046	-0.452654	-999	0.958017	-999	0.958017	0.00413378	9.22829e-05	0.00518379	1	0.196532	0	
msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28909	145.998	40.8852	428.68	147.933	134.546	681.299	269.429	0.00017755	2.07099	1.70872	1.39635	11	2	1	-0.515382	-0.85264	-0.0859403	-0.0702543	-0.216284	0.973799	0.97633	0.997408	0.598382	0.563955	0.547839	1.70386	1.70375	1.70397	-0.648809	-0.668992	-0.678493	-999	0.402928	2.58795	0.402928	0.00150319	0.00021728	0.00239808	1	1.25268	0	
msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28909	145.998	40.8852	428.68	9.01586	-42.2608	623.522	252.271	1.45059e-05	2.07099	1.70872	1.39635	11	2	1	0.515275	-0.855402	0.0527229	-0.0702543	-0.216284	0.973799	0.97633	0.997408	0.421529	0.436369	0.421596	1.70386	1.70375	1.70397	-0.752604	-0.743878	-0.75258	-999	-999	-999	-999	0.000751597	2.10258e-05	0.00181488	1	0.261937	0	
msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28933	219.288	34.663	-11.3417	-277.079	69.9859	270.064	571.679	0.000418194	0.861831	-5	-5	-5	1	1	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	
msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28933	219.288	34.663	-11.3417	-200.804	-82.7307	169.812	472.309	0.00150879	0.861831	-5	-5	-5	1	1	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	
msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28933	219.288	34.663	-11.3417	-242.625	-83.6295	896.307	1025.27	1.75175e-05	0.861831	-5	-5	-5	1	1	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	
msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28933	219.288	34.663	-11.3417	215.95	-180.06	434.179	494.576	0.0214774	0.861831	0.573882	0.484759	11	1	1	0.177156	0.98416	0.00664576	0.504473	0.480024	0.717694	0.877255	0.818112	0.832098	0.777166	0.81211	0.527134	0.527013	0.527101	0.578531	0.474663	0.54071	4.20666	2.89682	2.38862	2.89682	0.0329777	0.00956341	0.0169576	0.82071	0.143682	0.58435	
msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28933	219.288	34.663	-11.3417	219.318	34.9746	-10.9517	0.499981	0.793155	0.861831	0.573882	0.484759	11	1	1	0.416409	0.524849	0.742386	0.504473	0.480024	0.717694	0.877255	0.818112	0.584085	0.519985	0.4707	0.527134	0.527013	0.527101	0.108038	-0.0133343	-0.107003	2.78045	-999	2.41655	-999	0.955383	0.828446	0.742836	0.931776	4.02671	0.323903	
msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28933	219.288	34.663	-11.3417	259.283	134.372	766.865	785.587	0.00619566	0.861831	0.573882	0.484759	11	1	1	0.793269	-0.465955	0.391932	0.504473	0.480024	0.717694	0.877255	0.818112	0.290094	0.267148	0.215032	0.527134	0.527013	0.527101	-0.449677	-0.49309	-0.592048	-999	1.41924	-999	1.41924	0.0223084	0.00726568	0.0242872	1	1.57937	0.283836	
msotgia_v10_06_00_06p03_overlay_run9435_B_bnb_nue_withOverlayFixed_1eNpMpi0_energyOnly_noPulses_v10_06_00_06p03_stage1_91301333_0.root	9435	28933	219.288	34.663	-11.3417	198.487	133.006	779.974	797.675	0.00315742	0.861831	0.573882	0.484759	11	1	1	0.566494	-0.823963	-0.0130663	0.504473	0.480024	0.717694	0.877255	0.818112	0.811964	0.75482	0.697537	0.527134	0.527013	0.527101	0.540336	0.432261	0.323346	5.31013	6.24407	5.73506	6.24407	0.0164888	0.00246859	0.00800377	0.956942	0.47305	0	
